Date,Open,High,Low,Close,Adj Close,Volume
27-01-2009,45.650002,47.490002,41.41,41.580002,41.580002,308439
28-01-2009,41.990002,43.599998,40.599998,42.16,42.16,291416
29-01-2009,42.220001,42.32,40.18,41.439999,41.439999,245854
30-01-2009,41.650002,43.439999,41.02,41.68,41.68,237726
02-02-2009,42.220001,42.25,39.830002,40.080002,40.080002,263645
03-02-2009,40.279999,41.169998,39.650002,40.779999,40.779999,244615
04-02-2009,40.93,41.919998,39.740002,40.32,40.32,254203
05-02-2009,40.299999,41.25,39.459999,41.169998,41.169998,229734
06-02-2009,41,42.68,38.599998,40.169998,40.169998,518382
09-02-2009,39.880001,42.43,39.419998,39.560001,39.560001,317497
10-02-2009,39.759998,41.799999,37.349998,37.549999,37.549999,359674
11-02-2009,38.150002,38.470001,35.650002,35.939999,35.939999,315650
12-02-2009,35.919998,36.25,33.549999,33.98,33.98,326176
13-02-2009,34.360001,38.25,33.810001,37.509998,37.509998,281710
17-02-2009,37.810001,38.490002,34.450001,34.93,34.93,153708
18-02-2009,35.02,36.220001,34.130001,34.619999,34.619999,73864
19-02-2009,34.75,39.849998,34.59,39.48,39.48,82550
20-02-2009,38.860001,39.5,36.91,38.939999,38.939999,244809
23-02-2009,39.73,41.490002,37.869999,38.439999,38.439999,285905
24-02-2009,38.099998,40.130001,37.650002,39.959999,39.959999,238188
25-02-2009,39.919998,42.830002,39.400002,42.5,42.5,323428
26-02-2009,42.389999,45.299999,42.27,45.220001,45.220001,287202
27-02-2009,44.59,44.91,42.549999,44.759998,44.759998,274579
02-03-2009,44.34,44.490002,39.84,40.150002,40.150002,245234
03-03-2009,40.099998,42.07,39.439999,41.650002,41.650002,241538
04-03-2009,41.380001,45.759998,41.040001,45.380001,45.380001,319761
05-03-2009,45.419998,45.700001,42.860001,43.610001,43.610001,228192
06-03-2009,43.610001,46.299999,43.450001,45.52,45.52,306347
09-03-2009,45.759998,48.830002,44.970001,47.07,47.07,390590
10-03-2009,47.25,48.32,45.330002,45.709999,45.709999,289157
11-03-2009,45.57,46.040001,42.080002,42.330002,42.330002,339876
12-03-2009,42.73,47.220001,42.509998,47.029999,47.029999,316566
13-03-2009,47.209999,48.139999,45.599998,46.25,46.25,221028
16-03-2009,45.200001,47.630001,43.619999,47.349998,47.349998,240078
17-03-2009,47.060001,49.82,46.529999,49.16,49.16,214930
18-03-2009,48.669998,49.869999,46.919998,48.139999,48.139999,125337
19-03-2009,49.73,52.25,48.779999,51.610001,51.610001,96379
20-03-2009,51.060001,52.130001,50.299999,51.060001,51.060001,180152
23-03-2009,52.130001,54.049999,51.619999,53.799999,53.799999,229890
24-03-2009,53.830002,54.060001,52.450001,53.98,53.98,212790
25-03-2009,53.73,54.18,51.860001,52.77,52.77,283727
26-03-2009,52.84,54.66,52.759998,54.34,54.34,196916
27-03-2009,54,54.279999,51.639999,52.380001,52.380001,181165
30-03-2009,52.25,52.25,48.110001,48.41,48.41,222171
31-03-2009,48.639999,50,47.77,49.66,49.66,240254
01-04-2009,48.959999,48.959999,47.259998,48.389999,48.389999,234224
02-04-2009,48.450001,52.869999,48.450001,52.639999,52.639999,270270
03-04-2009,52.360001,53.900002,51.02,52.509998,52.509998,212172
06-04-2009,52.400002,53.599998,49.810001,51.049999,51.049999,228983
07-04-2009,51.389999,51.82,48.400002,49.150002,49.150002,254031
08-04-2009,48.470001,51.299999,47.369999,49.380001,49.380001,352611
09-04-2009,49.959999,52.450001,49.720001,52.240002,52.240002,294835
13-04-2009,52,52.150002,48.84,50.049999,50.049999,290456
14-04-2009,49.959999,51.119999,48.849998,49.41,49.41,284710
15-04-2009,49.16,50.790001,48.91,49.25,49.25,228056
16-04-2009,49.700001,50.48,49.110001,49.98,49.98,196957
17-04-2009,49.93,51.369999,49.41,50.330002,50.330002,137021
20-04-2009,50.16,50.310001,45.439999,45.880001,45.880001,89895
21-04-2009,45.259998,47.200001,43.830002,46.509998,46.509998,287925
22-04-2009,48.68,49.09,47.700001,48.849998,48.849998,238729
23-04-2009,48.490002,49.919998,48.369999,49.619999,49.619999,227296
24-04-2009,49.650002,51.75,49.060001,51.549999,51.549999,230865
27-04-2009,51.450001,51.450001,48.009998,50.139999,50.139999,265293
28-04-2009,50.099998,50.189999,48.549999,49.919998,49.919998,186823
29-04-2009,49.25,51.419998,49.119999,50.970001,50.970001,234826
30-04-2009,50.790001,51.939999,50.209999,51.119999,51.119999,208296
01-05-2009,50.950001,53.650002,50.43,53.200001,53.200001,248750
04-05-2009,52.619999,54.639999,52.560001,54.470001,54.470001,229782
05-05-2009,54.459999,54.830002,53.5,53.84,53.84,234306
06-05-2009,54.119999,56.470001,53.57,56.34,56.34,334302
07-05-2009,56.299999,58.57,55.459999,56.709999,56.709999,377826
08-05-2009,56.5,58.75,56.150002,58.630001,58.630001,291819
11-05-2009,58.490002,58.630001,56.779999,58.5,58.5,290030
12-05-2009,58.099998,60.080002,57.810001,58.849998,58.849998,305957
13-05-2009,59.290001,59.900002,57.41,58.02,58.02,311802
14-05-2009,57.73,59,56.549999,58.619999,58.619999,260456
15-05-2009,58.540001,58.880001,56.07,56.34,56.34,216089
18-05-2009,56.470001,59.330002,56.119999,59.029999,59.029999,134714
19-05-2009,59.16,60.48,58.549999,59.650002,59.650002,252709
20-05-2009,60.18,62.259998,59.860001,62.040001,62.040001,270022
21-05-2009,61.68,61.869999,59.919998,61.049999,61.049999,237412
22-05-2009,61.049999,61.98,60.5,61.669998,61.669998,186302
26-05-2009,61.5,62.540001,59.529999,62.450001,62.450001,267127
27-05-2009,62.869999,63.82,62.189999,63.450001,63.450001,261888
28-05-2009,62.91,65.440002,62.75,65.080002,65.080002,281439
29-05-2009,64.769997,66.639999,64.68,66.309998,66.309998,261370
01-06-2009,66.480003,68.68,66.230003,68.580002,68.580002,234080
02-06-2009,68.040001,69.050003,67.5,68.550003,68.550003,266861
03-06-2009,68.25,68.949997,64.949997,66.120003,66.120003,322365
04-06-2009,66.089996,69.599998,65.919998,68.809998,68.809998,304674
05-06-2009,68.730003,70.32,67.540001,68.440002,68.440002,329259
08-06-2009,68.32,68.949997,66.779999,68.089996,68.089996,289278
09-06-2009,68.690002,70.690002,68.43,70.010002,70.010002,316884
10-06-2009,70.510002,71.790001,70.43,71.330002,71.330002,346248
11-06-2009,71.459999,73.230003,71.32,72.68,72.68,314790
12-06-2009,72.43,72.629997,70.800003,72.040001,72.040001,224601
15-06-2009,72.199997,72.349998,69.580002,70.620003,70.620003,242211
16-06-2009,70.309998,72.769997,69.800003,70.470001,70.470001,266350
17-06-2009,70.260002,71.279999,69,71.029999,71.029999,265584
18-06-2009,70.82,71.75,70.220001,71.370003,71.370003,178851
19-06-2009,71.349998,72.300003,68.900002,69.550003,69.550003,115712
22-06-2009,69.889999,69.889999,66.25,66.93,66.93,278468
23-06-2009,67.150002,69.68,66.370003,69.239998,69.239998,279901
24-06-2009,68.550003,69.860001,68.059998,68.669998,68.669998,242855
25-06-2009,68.290001,70.93,68.110001,70.230003,70.230003,254942
26-06-2009,70.339996,71.290001,68.809998,69.160004,69.160004,208025
29-06-2009,69.25,71.919998,68.360001,71.489998,71.489998,229882
30-06-2009,71.599998,73.379997,68.900002,69.889999,69.889999,331550
01-07-2009,70.449997,71.849998,68.519997,69.309998,69.309998,304636
02-07-2009,69.220001,69.739998,66.260002,66.730003,66.730003,243250
06-07-2009,65.540001,65.650002,63.400002,64.050003,64.050003,256986
07-07-2009,64.190002,64.910004,62.209999,62.93,62.93,262358
08-07-2009,61.75,62.68,60.009998,60.139999,60.139999,334958
09-07-2009,60.380001,61.619999,59.25,60.41,60.41,314800
10-07-2009,60.450001,60.889999,58.720001,59.889999,59.889999,264745
13-07-2009,59.860001,60.669998,58.32,59.689999,59.689999,301907
14-07-2009,60.139999,61.459999,59.150002,59.52,59.52,305947
15-07-2009,59.790001,62,59.650002,61.540001,61.540001,279729
16-07-2009,62,62.25,60.290001,62.02,62.02,250043
17-07-2009,62.240002,63.990002,61.040001,63.560001,63.560001,186315
20-07-2009,63.380001,64.900002,63.189999,63.98,63.98,125148
21-07-2009,64.199997,65.529999,63.509998,64.720001,64.720001,279584
22-07-2009,65.029999,65.769997,63.759998,65.400002,65.400002,319989
23-07-2009,65.400002,67.489998,64.400002,67.160004,67.160004,321627
24-07-2009,66.620003,68.199997,66.459999,68.050003,68.050003,217270
27-07-2009,68.050003,68.989998,67.599998,68.379997,68.379997,245180
28-07-2009,68.260002,68.860001,66.480003,67.230003,67.230003,253558
29-07-2009,66.68,67.010002,62.700001,63.349998,63.349998,342411
30-07-2009,62.860001,67.290001,62.759998,66.940002,66.940002,344216
31-07-2009,66.690002,69.739998,64.959999,69.449997,69.449997,400836
03-08-2009,69.300003,72.199997,69.089996,71.580002,71.580002,323455
04-08-2009,71.339996,71.949997,70.160004,71.419998,71.419998,285877
05-08-2009,71.82,72.099998,69.709999,71.970001,71.970001,307551
06-08-2009,71.830002,72.419998,70.18,71.940002,71.940002,328670
07-08-2009,71.809998,72.839996,70.379997,70.93,70.93,367023
10-08-2009,70.669998,71.57,70.089996,70.599998,70.599998,304092
11-08-2009,70.760002,71.25,68.709999,69.449997,69.449997,389079
12-08-2009,69.669998,71.129997,68.839996,70.160004,70.160004,342269
13-08-2009,70.540001,72.209999,70.050003,70.519997,70.519997,322969
14-08-2009,70.900002,71.599998,67.120003,67.510002,67.510002,320144
17-08-2009,67.690002,67.690002,65.230003,66.75,66.75,264790
18-08-2009,66.800003,70.290001,66.110001,69.190002,69.190002,182990
19-08-2009,70.25,72.800003,68.050003,72.419998,72.419998,126682
20-08-2009,72.150002,72.879997,71.650002,72.540001,72.540001,241477
21-08-2009,72.879997,74.720001,72.029999,73.889999,73.889999,246228
24-08-2009,73.75,74.809998,73.57,74.370003,74.370003,208702
25-08-2009,73.970001,75,71.110001,72.050003,72.050003,324399
26-08-2009,71.349998,72.639999,70.669998,71.43,71.43,255501
27-08-2009,71.360001,72.949997,69.830002,72.489998,72.489998,272730
28-08-2009,72.860001,73.519997,71.779999,72.739998,72.739998,239217
31-08-2009,72.75,73.360001,69.129997,69.959999,69.959999,276967
01-09-2009,69.559998,71.370003,68,68.050003,68.050003,336835
02-09-2009,68.199997,68.800003,67.050003,68.050003,68.050003,269497
03-09-2009,68.150002,69.400002,67.660004,67.959999,67.959999,231967
04-09-2009,68.190002,68.779999,67.120003,68.019997,68.019997,229782
08-09-2009,68.110001,71.790001,67.540001,71.099998,71.099998,374237
09-09-2009,71.330002,72.519997,70.660004,71.309998,71.309998,331984
10-09-2009,71.639999,72.440002,70.860001,71.940002,71.940002,345551
11-09-2009,72.050003,72.900002,68.82,69.290001,69.290001,374693
14-09-2009,69.150002,69.510002,68.019997,68.860001,68.860001,255720
15-09-2009,68.779999,71.190002,68.480003,70.93,70.93,288040
16-09-2009,70.400002,72.559998,70.139999,72.510002,72.510002,291946
17-09-2009,72.309998,73.160004,71.660004,72.470001,72.470001,235707
18-09-2009,72.400002,72.660004,71.269997,72.040001,72.040001,165696
21-09-2009,71.779999,72.199997,68.959999,69.709999,69.709999,142853
22-09-2009,69.669998,71.849998,69.610001,71.550003,71.550003,218292
23-09-2009,71.629997,71.809998,68.040001,68.970001,68.970001,307578
24-09-2009,68.330002,68.769997,65.599998,65.889999,65.889999,357456
25-09-2009,65.919998,67.089996,65.050003,66.019997,66.019997,315319
28-09-2009,66.150002,67.540001,65.410004,66.839996,66.839996,231410
29-09-2009,67.110001,67.330002,65.82,66.709999,66.709999,247345
30-09-2009,66.709999,70.720001,66.220001,70.610001,70.610001,386690
01-10-2009,70.400002,71.389999,69.129997,70.82,70.82,334690
02-10-2009,70.349998,70.690002,68.32,69.949997,69.949997,312014
05-10-2009,69.809998,71,68.050003,70.410004,70.410004,346922
06-10-2009,70.260002,71.970001,70.059998,70.879997,70.879997,372435
